,date,player_id,sentiment_value_tot,sentiment_score_tot,total_tweets,SEASON_ID,Player_ID,MIN,FGM,FGA,FG3A,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FG_PCT,FG3M,FG3_PCT,FTM,PIE
1931,2017-01-21,201142,0,0.0,2,22016.0,201142.0,32.75,9.25,16.5,4.75,4.75,0.95,0.5,5.75,6.25,4.25,1.25,1.75,2.25,1.75,24.5,14.25,0.577,1.5,0.364,4.5,0.174
1932,2017-01-21,201939,0,0.0,2,22016.0,201939.0,33.0,10.25,20.0,12.25,3.25,0.7,0.25,5.75,6.0,6.75,0.25,0.5,3.25,1.75,29.75,18.75,0.508,6.25,0.493,3.0,0.185
1933,2017-01-21,203944,0,0.0,1,22016.0,203944.0,21.5,4.0,6.5,0.0,1.5,0.25,0.5,5.0,5.5,2.5,0.5,0.0,2.5,2.5,8.5,-11.5,0.722,0.0,0.0,0.5,0.112
1934,2017-01-21,203954,3,2.4664549232,15,22016.0,203954.0,28.0,11.0,20.0,6.0,6.0,1.0,1.0,6.0,7.0,4.0,3.0,2.0,5.0,3.0,32.0,0.0,0.55,4.0,0.667,6.0,0.208
1935,2017-01-21,203999,0,0.0,2,22016.0,203999.0,29.75,9.25,15.5,3.0,3.5,0.958,4.0,7.0,11.0,5.25,1.25,1.75,3.5,3.25,22.25,9.25,0.608,0.5,0.167,3.25,0.195
1936,2017-01-21,1627741,1,0.9980394244,1,22016.0,1627741.0,18.0,1.667,7.0,2.667,0.0,0.0,0.333,2.0,2.333,1.333,0.0,0.333,0.667,1.333,4.333,-2.667,0.245,1.0,0.389,0.0,0.01
1937,2017-01-21,1627749,1,0.9698444009,1,22016.0,1627749.0,17.25,3.25,6.75,0.5,1.0,0.188,0.25,2.5,2.75,2.5,0.0,0.25,1.75,1.25,7.25,1.75,0.38,0.0,0.0,0.75,0.042
1938,2017-01-22,2544,-1,-0.8737741113,2,22016.0,2544.0,40.0,10.25,18.0,3.0,8.0,0.687,1.75,8.75,10.5,10.5,1.25,0.25,4.5,1.75,26.5,5.0,0.57,0.5,0.146,5.5,0.193
1939,2017-01-22,201939,2,1.9818600417,3,22016.0,201939.0,33.0,10.25,20.0,12.25,3.25,0.7,0.25,5.75,6.0,6.75,0.25,0.5,3.25,1.75,29.75,18.75,0.508,6.25,0.493,3.0,0.185
1940,2017-01-22,203954,1,0.7548987865,1,22016.0,203954.0,28.0,11.0,20.0,6.0,6.0,1.0,1.0,6.0,7.0,4.0,3.0,2.0,5.0,3.0,32.0,0.0,0.55,4.0,0.667,6.0,0.208
1941,2017-01-22,1627741,1,0.9980394244,1,22016.0,1627741.0,17.5,1.25,6.5,2.75,0.0,0.0,0.25,2.0,2.25,1.0,0.0,0.25,1.0,1.5,3.25,-1.75,0.184,0.75,0.292,0.0,-0.013
1942,2017-01-22,1627749,1,0.8180660009,7,22016.0,1627749.0,15.667,2.0,5.667,0.667,1.333,0.25,0.333,2.667,3.0,1.667,0.0,0.333,1.667,1.667,5.0,2.0,0.274,0.0,0.0,1.0,0.01
1943,2017-01-23,2544,1,0.5304121375,1,22016.0,2544.0,39.4,10.0,18.2,3.6,8.0,0.65,1.4,8.8,10.2,10.2,1.4,0.2,4.6,1.4,25.8,2.4,0.551,0.6,0.15,5.2,0.188
1944,2017-01-23,201142,0,0.0,1,22016.0,201142.0,34.5,11.25,20.0,5.75,5.0,1.0,0.75,5.5,6.25,4.25,0.5,1.5,3.75,2.0,29.0,4.75,0.598,1.5,0.317,5.0,0.174
1945,2017-01-23,201939,1,0.9964685440000001,1,22016.0,201939.0,34.0,11.0,21.667,12.0,3.0,0.6,0.0,6.667,6.667,7.0,0.333,0.667,3.333,1.667,30.667,14.333,0.499,6.0,0.478,2.667,0.187
1946,2017-01-23,203954,1,0.9979567528000001,10,22016.0,203954.0,28.0,11.0,20.0,6.0,6.0,1.0,1.0,6.0,7.0,4.0,3.0,2.0,5.0,3.0,32.0,0.0,0.55,4.0,0.667,6.0,0.208
1947,2017-01-23,203999,1,0.5068165064,3,22016.0,203999.0,35.5,10.5,18.0,3.0,5.5,0.916,4.0,8.5,12.5,7.0,1.5,2.5,3.5,2.5,26.0,12.0,0.585,0.0,0.0,5.0,0.215
1948,2017-01-23,1627741,1,0.9980394244,1,22016.0,1627741.0,17.5,1.25,6.5,2.75,0.0,0.0,0.25,2.0,2.25,1.0,0.0,0.25,1.0,1.5,3.25,-1.75,0.184,0.75,0.292,0.0,-0.013
1949,2017-01-24,2544,-1,-0.5177590251,14,22016.0,2544.0,38.25,9.75,17.5,3.5,9.0,0.624,1.25,9.0,10.25,9.75,1.25,0.25,4.25,1.25,25.75,5.75,0.557,0.5,0.125,5.75,0.198
1950,2017-01-24,201142,0,0.0,2,22016.0,201142.0,34.0,11.0,19.0,5.0,6.0,1.0,1.0,5.333,6.333,4.667,0.333,2.0,4.333,2.0,29.667,9.333,0.623,1.667,0.381,6.0,0.175
1951,2017-01-24,201939,0,0.0,2,22016.0,201939.0,32.5,13.0,23.0,13.5,2.0,0.5,0.0,5.5,5.5,6.5,0.5,0.5,3.0,1.5,35.5,21.0,0.565,7.5,0.55,2.0,0.212
1952,2017-01-24,203944,0,0.0,1,22016.0,203944.0,20.0,4.0,9.0,0.0,1.0,0.0,1.0,4.0,5.0,1.0,0.0,0.0,2.0,2.0,8.0,-10.0,0.444,0.0,0.0,0.0,0.048
1953,2017-01-24,203954,0,0.0,1,22016.0,203954.0,28.0,11.0,20.0,6.0,6.0,1.0,1.0,6.0,7.0,4.0,3.0,2.0,5.0,3.0,32.0,0.0,0.55,4.0,0.667,6.0,0.208
1954,2017-01-24,203999,0,0.0,2,22016.0,203999.0,35.5,10.5,18.0,3.0,5.5,0.916,4.0,8.5,12.5,7.0,1.5,2.5,3.5,2.5,26.0,12.0,0.585,0.0,0.0,5.0,0.215
1955,2017-01-24,1627741,3,2.3513350784,3,22016.0,1627741.0,21.25,2.5,7.75,3.5,0.0,0.0,0.25,3.0,3.25,0.75,0.0,0.25,1.0,1.75,6.25,-4.25,0.288,1.25,0.316,0.0,0.013
1956,2017-01-24,1627749,0,0.0,1,22016.0,1627749.0,8.667,1.333,3.333,0.0,1.333,0.25,0.0,1.0,1.0,0.667,0.0,0.333,1.0,1.667,3.667,-0.667,0.19,0.0,0.0,1.0,-0.236
1957,2017-01-25,2544,1,0.9997416139,1,22016.0,2544.0,37.4,10.0,16.8,3.2,8.6,0.614,1.0,8.8,9.8,10.2,1.4,0.4,3.8,1.2,26.0,7.8,0.603,0.6,0.2,5.4,0.205
1958,2017-01-25,201939,2,1.8664589524,6,22016.0,201939.0,31.667,13.333,22.0,14.0,1.333,0.333,0.333,5.0,5.333,7.0,1.333,0.333,2.333,1.667,36.667,22.333,0.61,8.667,0.611,1.333,0.229
1959,2017-01-25,203954,0,0.38912099599999994,6,22016.0,203954.0,28.0,11.0,20.0,6.0,6.0,1.0,1.0,6.0,7.0,4.0,3.0,2.0,5.0,3.0,32.0,0.0,0.55,4.0,0.667,6.0,0.208
1960,2017-01-25,203999,0,0.0,11,22016.0,203999.0,36.0,12.0,21.0,2.0,6.0,0.833,8.0,6.0,14.0,8.0,1.0,2.0,3.0,2.0,29.0,21.0,0.571,0.0,0.0,5.0,0.198
1961,2017-01-25,1627741,1,0.9680791497000001,2,22016.0,1627741.0,21.2,2.4,7.6,4.0,0.0,0.0,0.2,3.6,3.8,0.8,0.2,0.2,1.0,2.0,6.0,-2.4,0.288,1.2,0.287,0.0,0.02
1962,2017-01-25,1627749,1,0.5819981098,4,22016.0,1627749.0,1.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-4.0,0.0,0.0,0.0,0.0,-0.402
1963,2017-01-26,2544,-1,-0.636726737,5,22016.0,2544.0,35.5,10.5,17.25,3.25,8.0,0.585,0.25,8.75,9.0,10.0,1.25,0.25,3.5,0.75,26.5,10.0,0.62,0.75,0.25,4.75,0.211
1964,2017-01-26,201142,1,0.9910978079,1,22016.0,201142.0,33.75,9.25,18.0,6.25,4.75,1.0,1.25,6.25,7.5,7.75,0.75,0.5,2.0,1.5,25.0,17.25,0.544,1.75,0.33,4.75,0.172
1965,2017-01-26,201939,1,0.7759646177,2,22016.0,201939.0,32.0,13.333,22.0,13.333,2.667,0.667,0.667,5.0,5.667,8.333,2.0,0.0,2.333,1.333,37.0,26.667,0.61,7.667,0.544,2.667,0.233
1966,2017-01-26,203954,2,1.7477798462,9,22016.0,203954.0,28.0,11.0,20.0,6.0,6.0,1.0,1.0,6.0,7.0,4.0,3.0,2.0,5.0,3.0,32.0,0.0,0.55,4.0,0.667,6.0,0.208
1967,2017-01-26,203999,4,3.9863644838,4,22016.0,203999.0,36.0,12.0,21.0,2.0,6.0,0.833,8.0,6.0,14.0,8.0,1.0,2.0,3.0,2.0,29.0,21.0,0.571,0.0,0.0,5.0,0.198
1968,2017-01-26,1627741,2,1.9952585101000002,3,22016.0,1627741.0,20.75,2.5,7.0,4.25,0.0,0.0,0.25,3.75,4.0,0.75,0.25,0.25,1.25,2.25,6.25,-2.5,0.31,1.25,0.275,0.0,0.024
1969,2017-01-27,2544,2,2.5815585850000002,10,22016.0,2544.0,35.5,10.5,17.25,3.25,8.0,0.585,0.25,8.75,9.0,10.0,1.25,0.25,3.5,0.75,26.5,10.0,0.62,0.75,0.25,4.75,0.211
1970,2017-01-27,201142,0,0.0,1,22016.0,201142.0,33.75,9.25,18.0,6.25,4.75,1.0,1.25,6.25,7.5,7.75,0.75,0.5,2.0,1.5,25.0,17.25,0.544,1.75,0.33,4.75,0.172
1971,2017-01-27,201939,0,0.27757859230000004,4,22016.0,201939.0,32.0,13.333,22.0,13.333,2.667,0.667,0.667,5.0,5.667,8.333,2.0,0.0,2.333,1.333,37.0,26.667,0.61,7.667,0.544,2.667,0.233
1972,2017-01-27,203944,0,0.0,1,22016.0,203944.0,6.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,-12.0,0.25,0.0,0.0,0.0,-0.079
1973,2017-01-27,203954,-6,-4.3430101274,36,22016.0,203954.0,28.0,11.0,20.0,6.0,6.0,1.0,1.0,6.0,7.0,4.0,3.0,2.0,5.0,3.0,32.0,0.0,0.55,4.0,0.667,6.0,0.208
1974,2017-01-27,203999,4,2.6702329516,10,22016.0,203999.0,32.0,8.0,15.0,4.0,2.0,1.0,6.0,6.0,12.0,11.0,1.0,0.0,2.0,0.0,20.0,8.0,0.533,2.0,0.5,2.0,0.206
1975,2017-01-27,1627741,1,0.9980394244,1,22016.0,1627741.0,20.75,2.5,7.0,4.25,0.0,0.0,0.25,3.75,4.0,0.75,0.25,0.25,1.25,2.25,6.25,-2.5,0.31,1.25,0.275,0.0,0.024
1976,2017-01-28,2544,1,0.9961709380000001,1,22016.0,2544.0,37.0,10.25,17.75,4.5,7.5,0.643,0.25,8.75,9.0,9.75,1.25,0.25,3.5,0.75,26.75,7.25,0.59,1.5,0.292,4.75,0.215
1977,2017-01-28,203944,0,0.0,1,22016.0,203944.0,6.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,-12.0,0.25,0.0,0.0,0.0,-0.079
1978,2017-01-28,1627741,1,0.9980394244,1,22016.0,1627741.0,23.25,2.75,7.75,4.25,0.0,0.0,0.25,4.0,4.25,0.75,0.25,0.25,1.25,2.25,6.5,-1.75,0.313,1.0,0.192,0.0,0.023
1979,2017-01-29,2544,1,0.9985075593,4,22016.0,2544.0,37.0,10.25,17.75,4.5,7.5,0.643,0.25,8.75,9.0,9.75,1.25,0.25,3.5,0.75,26.75,7.25,0.59,1.5,0.292,4.75,0.215
1980,2017-01-29,201939,1,0.9916572571000001,10,22016.0,201939.0,36.333,12.0,21.0,13.0,3.333,0.611,0.667,3.333,4.0,9.333,3.0,0.0,2.667,1.667,34.333,14.0,0.576,7.333,0.535,3.0,0.21
1981,2017-01-29,203944,0,0.0,1,22016.0,203944.0,6.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,-12.0,0.25,0.0,0.0,0.0,-0.079
1982,2017-01-29,1627741,1,0.9980394244,1,22016.0,1627741.0,23.25,2.75,7.75,4.25,0.0,0.0,0.25,4.0,4.25,0.75,0.25,0.25,1.25,2.25,6.5,-1.75,0.313,1.0,0.192,0.0,0.023
1983,2017-01-30,2544,-1,-0.6105237007000001,3,22016.0,2544.0,38.25,11.0,17.75,6.0,6.25,0.568,0.0,7.25,7.25,12.0,1.5,0.75,4.5,2.0,28.5,4.75,0.632,3.0,0.479,3.5,0.2
1984,2017-01-30,201939,0,0.17525333170000001,3,22016.0,201939.0,36.333,12.0,21.0,13.0,3.333,0.611,0.667,3.333,4.0,9.333,3.0,0.0,2.667,1.667,34.333,14.0,0.576,7.333,0.535,3.0,0.21
1985,2017-01-30,1627741,1,0.9980394244,1,22016.0,1627741.0,26.25,3.75,8.75,4.75,0.0,0.0,0.5,4.0,4.5,1.75,0.25,0.25,0.75,2.25,9.25,2.5,0.424,1.75,0.342,0.0,0.067
1986,2017-01-31,2544,0,-0.5560899377999999,20,22016.0,2544.0,38.667,11.667,17.333,6.0,5.667,0.59,0.0,6.667,6.667,13.0,1.333,1.0,4.333,2.667,30.333,9.0,0.684,3.667,0.583,3.333,0.211
1987,2017-01-31,203944,0,0.0,2,22016.0,203944.0,11.5,4.0,9.0,0.0,0.0,0.0,1.5,0.5,2.0,1.0,0.0,0.5,0.5,3.5,8.0,-3.0,0.375,0.0,0.0,0.0,-0.007
1988,2017-01-31,1627741,1,0.9980394244,2,22016.0,1627741.0,26.25,3.75,8.75,4.75,0.0,0.0,0.5,4.0,4.5,1.75,0.25,0.25,0.75,2.25,9.25,2.5,0.424,1.75,0.342,0.0,0.067
1989,2017-02-01,2544,1,0.6429275274,7,22016.0,2544.0,38.5,11.0,17.0,5.0,6.25,0.63,0.25,6.25,6.5,12.0,1.25,1.0,4.25,2.5,29.0,8.75,0.654,3.0,0.562,4.0,0.19
1990,2017-02-01,203999,0,0.0,1,22016.0,203999.0,26.25,6.5,12.5,2.5,1.25,0.5,4.25,3.75,8.0,6.25,0.5,0.0,2.25,3.0,15.5,0.0,0.529,1.25,0.417,1.25,0.122
1991,2017-02-01,1627741,1,0.9980394244,2,22016.0,1627741.0,22.75,3.0,8.25,5.0,0.0,0.0,0.5,3.0,3.5,1.75,0.5,0.0,0.5,2.5,7.5,1.75,0.365,1.5,0.275,0.0,0.048
1992,2017-02-02,2544,0,0.0,2,22016.0,2544.0,40.25,10.25,18.25,5.5,5.25,0.571,0.5,5.25,5.75,10.75,1.25,1.25,4.5,2.5,26.75,3.75,0.563,3.0,0.5,3.25,0.155
1993,2017-02-02,201142,1,0.9980540276000001,2,22016.0,201142.0,36.667,6.333,14.667,5.0,6.0,0.952,0.0,9.0,9.0,6.333,1.667,2.0,2.0,1.333,19.333,13.0,0.402,1.0,0.262,5.667,0.157
1994,2017-02-02,201939,2,1.9479397536,10,22016.0,201939.0,35.667,9.0,18.0,9.333,4.0,0.944,0.333,2.333,2.667,8.667,2.333,0.0,3.0,2.333,25.667,12.333,0.494,4.0,0.374,3.667,0.145
1995,2017-02-02,203944,0,0.0,1,22016.0,203944.0,17.667,5.0,10.333,0.0,1.333,0.25,1.333,2.0,3.333,1.0,0.0,0.333,1.333,3.333,11.0,-3.333,0.429,0.0,0.0,1.0,0.024
1996,2017-02-02,1627741,1,0.9980394244,1,22016.0,1627741.0,23.333,3.333,8.667,4.667,0.0,0.0,0.667,2.0,2.667,2.0,0.333,0.0,0.333,2.333,8.333,0.667,0.391,1.667,0.311,0.0,0.05
1997,2017-02-03,2544,0,0.0,2,22016.0,2544.0,40.25,10.25,18.25,5.5,5.25,0.571,0.5,5.25,5.75,10.75,1.25,1.25,4.5,2.5,26.75,3.75,0.563,3.0,0.5,3.25,0.155
1998,2017-02-03,201142,0,0.0,1,22016.0,201142.0,35.0,5.333,13.333,4.667,8.0,0.881,0.0,8.0,8.0,4.333,1.667,2.667,3.0,1.0,18.667,9.333,0.373,1.333,0.333,6.667,0.144
1999,2017-02-03,201939,0,0.0,3,22016.0,201939.0,35.0,7.333,14.667,8.0,4.333,0.878,0.0,3.0,3.0,6.667,1.333,0.0,2.667,3.0,22.0,13.0,0.489,3.667,0.385,3.667,0.129
2000,2017-02-03,1627741,1,0.9980394244,1,22016.0,1627741.0,23.0,4.25,9.0,4.5,0.25,0.25,0.5,2.5,3.0,1.75,0.25,0.0,0.5,2.5,10.5,4.0,0.468,1.75,0.358,0.25,0.079
2001,2017-02-03,1627749,0,0.0,1,22016.0,1627749.0,6.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.5,0.0,2.0,-1.0,0.2,0.0,0.0,0.0,-0.976
2002,2017-02-04,2544,3,2.4283571840000002,4,22016.0,2544.0,38.8,10.4,17.8,4.6,5.0,0.657,0.4,5.2,5.6,11.0,1.4,1.0,4.8,2.2,26.8,8.2,0.588,2.6,0.6,3.4,0.169
2003,2017-02-04,203999,2,1.3792772293,24,22016.0,203999.0,29.6,8.8,15.2,2.2,3.6,0.52,4.2,4.2,8.4,4.6,0.6,0.4,2.8,3.2,21.8,0.2,0.564,1.2,0.467,3.0,0.122
2004,2017-02-04,1627741,1,0.9980394244,1,22016.0,1627741.0,23.0,4.25,9.0,4.5,0.25,0.25,0.5,2.5,3.0,1.75,0.25,0.0,0.5,2.5,10.5,4.0,0.468,1.75,0.358,0.25,0.079
2005,2017-02-05,2544,3,2.3706442714,8,22016.0,2544.0,38.5,10.0,17.25,3.75,5.0,0.621,0.5,5.25,5.75,11.25,1.75,1.25,4.75,2.5,25.5,7.5,0.585,2.25,0.625,3.25,0.158
2006,2017-02-05,201142,0,0.0,2,22016.0,201142.0,32.0,8.667,17.0,4.667,8.0,0.929,0.333,7.667,8.0,4.667,1.333,1.0,3.0,2.667,26.667,11.333,0.497,2.333,0.5,7.0,0.177
2007,2017-02-05,201939,0,0.3790709376,3,22016.0,201939.0,32.333,6.667,14.333,7.0,3.667,0.933,1.0,3.333,4.333,6.667,1.0,0.0,1.667,3.0,19.0,17.0,0.464,2.333,0.316,3.333,0.119
2008,2017-02-05,203944,0,0.0,1,22016.0,203944.0,24.333,6.667,13.0,0.333,3.333,0.417,1.333,3.667,5.0,1.667,0.333,0.333,2.0,4.667,15.333,3.0,0.513,0.0,0.0,2.0,0.078
2009,2017-02-05,1627741,1,0.9980394244,1,22016.0,1627741.0,20.75,4.0,7.75,4.5,0.25,0.25,0.25,2.0,2.25,1.75,0.25,0.0,0.25,2.5,10.25,5.0,0.493,2.0,0.442,0.25,0.086
2010,2017-02-05,1627749,0,0.0,2,22016.0,1627749.0,1.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,-1.0
2011,2017-02-06,2544,3,2.3689812421000003,3,22016.0,2544.0,38.5,10.0,17.25,3.75,5.0,0.621,0.5,5.25,5.75,11.25,1.75,1.25,4.75,2.5,25.5,7.5,0.585,2.25,0.625,3.25,0.158
2012,2017-02-06,201142,0,0.0,1,22016.0,201142.0,30.75,9.0,16.75,4.75,6.75,0.946,0.5,6.5,7.0,4.75,1.25,1.0,3.0,2.25,26.25,2.75,0.529,2.25,0.475,6.0,0.173
2013,2017-02-06,201939,1,0.9954433441,1,22016.0,201939.0,31.0,6.0,15.25,8.0,3.25,0.95,1.0,2.75,3.75,6.25,1.0,0.0,1.5,2.5,17.0,6.75,0.403,2.0,0.26,3.0,0.093
2014,2017-02-06,203999,0,0.0,1,22016.0,203999.0,33.8,9.2,16.0,1.8,4.4,0.67,5.2,7.2,12.4,6.6,1.0,0.4,3.0,3.2,23.0,9.6,0.561,1.0,0.367,3.6,0.151
2015,2017-02-06,1627741,1,0.9980394244,1,22016.0,1627741.0,21.2,3.6,7.6,4.6,0.8,0.333,0.2,2.6,2.8,2.0,0.6,0.0,0.4,2.2,9.8,3.6,0.452,2.0,0.433,0.6,0.092
2016,2017-02-07,2544,2,1.2307126522,17,22016.0,2544.0,38.0,9.5,16.25,2.5,5.25,0.646,0.75,5.25,6.0,10.5,1.25,0.75,4.75,1.75,23.75,10.25,0.596,1.25,0.604,3.5,0.155
2017,2017-02-07,201939,0,0.0,1,22016.0,201939.0,31.0,6.0,15.25,8.0,3.25,0.95,1.0,2.75,3.75,6.25,1.0,0.0,1.5,2.5,17.0,6.75,0.403,2.0,0.26,3.0,0.093
2018,2017-02-07,1627741,1,0.9980394244,2,22016.0,1627741.0,19.5,3.5,7.25,4.5,1.0,0.417,0.0,2.75,2.75,1.5,0.75,0.0,0.5,2.25,9.5,0.0,0.454,1.75,0.392,0.75,0.091
2019,2017-02-07,1627749,0,0.0,1,22016.0,1627749.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0
2020,2017-02-08,2544,1,0.9995114803,3,22016.0,2544.0,37.0,10.0,16.4,3.0,5.0,0.667,0.6,5.2,5.8,9.2,1.2,0.6,4.6,1.8,25.2,10.0,0.618,1.8,0.643,3.4,0.174
2021,2017-02-08,201142,1,0.9140193462,7,22016.0,201142.0,31.0,9.2,16.4,4.6,5.4,0.757,0.4,6.6,7.0,5.2,1.2,1.6,2.6,2.0,25.2,8.0,0.557,2.0,0.43,4.8,0.179
2022,2017-02-08,201939,0,0.0,1,22016.0,201939.0,30.8,5.6,15.0,8.0,3.4,0.91,0.8,3.4,4.2,6.8,0.8,0.4,1.8,2.4,16.2,10.0,0.38,2.0,0.258,3.0,0.094
2023,2017-02-08,203944,0,0.0,1,22016.0,203944.0,26.5,5.5,11.25,0.5,3.75,0.562,2.0,5.5,7.5,2.0,0.5,0.0,1.75,3.25,14.0,-9.0,0.484,0.25,0.25,2.75,0.109
2024,2017-02-08,203999,2,1.9775749444000001,4,22016.0,203999.0,35.8,9.4,18.0,2.6,4.2,0.57,5.8,8.6,14.4,5.6,1.0,1.0,3.0,3.2,23.4,6.2,0.513,1.4,0.447,3.2,0.146
2025,2017-02-08,1627741,1,0.9980394244,1,22016.0,1627741.0,19.2,3.2,6.6,4.0,0.8,0.333,0.0,2.6,2.6,1.4,0.8,0.0,0.4,2.0,8.6,2.2,0.463,1.6,0.413,0.6,0.092
2026,2017-02-08,1627749,0,0.0,1,22016.0,1627749.0,3.0,0.5,1.0,0.0,0.0,0.0,0.5,1.5,2.0,0.0,0.0,0.5,0.5,0.0,1.0,0.5,0.25,0.0,0.0,0.0,0.093
2027,2017-02-09,2544,-1,-0.5353320241,7,22016.0,2544.0,36.75,10.25,16.5,3.25,4.25,0.646,0.5,5.25,5.75,9.25,1.25,0.5,4.75,1.75,25.25,10.5,0.632,2.0,0.679,2.75,0.185
2028,2017-02-09,201142,1,1.0151365398999999,5,22016.0,201142.0,31.0,9.25,16.5,5.25,6.0,0.696,0.5,5.75,6.25,4.75,0.75,1.75,2.5,2.25,26.0,5.0,0.555,2.25,0.412,5.25,0.168
2029,2017-02-09,201939,0,0.0,2,22016.0,201939.0,31.5,5.75,16.0,9.0,3.75,0.888,1.0,4.0,5.0,7.0,0.75,0.5,1.75,2.0,17.0,7.5,0.361,2.25,0.26,3.25,0.1
2030,2017-02-09,203944,1,0.9775137901000001,3,22016.0,203944.0,25.333,5.0,10.667,0.667,3.667,0.5,2.333,5.667,8.0,2.333,0.667,0.0,1.333,3.333,13.0,-10.667,0.466,0.333,0.333,2.667,0.117
2031,2017-02-09,203999,0,0.0,1,22016.0,203999.0,36.25,9.75,18.25,2.5,5.25,0.712,5.0,9.25,14.25,6.25,1.25,1.25,3.75,3.0,24.75,10.75,0.523,1.25,0.392,4.0,0.15
2032,2017-02-09,1627741,1,0.9980394244,2,22016.0,1627741.0,19.25,3.25,6.5,3.5,1.0,0.417,0.0,2.75,2.75,1.75,0.75,0.0,0.5,1.75,8.75,6.5,0.472,1.5,0.433,0.75,0.103
2033,2017-02-10,2544,0,0.0,3,22016.0,2544.0,35.333,11.0,15.667,3.0,4.667,0.75,0.333,5.667,6.0,10.0,1.0,0.0,5.333,2.0,27.667,15.333,0.703,2.333,0.822,3.333,0.216
2034,2017-02-10,201142,-1,-0.4790986180000001,4,22016.0,201142.0,31.0,9.25,16.5,5.25,6.0,0.696,0.5,5.75,6.25,4.75,0.75,1.75,2.5,2.25,26.0,5.0,0.555,2.25,0.412,5.25,0.168
2035,2017-02-10,201939,0,0.0,5,22016.0,201939.0,31.5,5.75,16.0,9.0,3.75,0.888,1.0,4.0,5.0,7.0,0.75,0.5,1.75,2.0,17.0,7.5,0.361,2.25,0.26,3.25,0.1
2036,2017-02-10,1627741,2,1.9530786276,2,22016.0,1627741.0,19.25,3.25,6.5,3.5,1.0,0.417,0.0,2.75,2.75,1.75,0.75,0.0,0.5,1.75,8.75,6.5,0.472,1.5,0.433,0.75,0.103
2037,2017-02-11,2544,1,0.8750246167,1,22016.0,2544.0,35.333,11.0,15.667,3.0,4.667,0.75,0.333,5.667,6.0,10.0,1.0,0.0,5.333,2.0,27.667,15.333,0.703,2.333,0.822,3.333,0.216
2038,2017-02-11,201142,1,0.7944219111999999,11,22016.0,201142.0,30.667,10.667,17.333,5.0,3.333,0.667,0.667,6.0,6.667,5.0,0.667,1.667,2.333,2.333,26.667,6.0,0.621,2.0,0.383,3.333,0.182
2039,2017-02-11,201939,3,2.4685394764,4,22016.0,201939.0,30.333,5.667,17.0,10.0,3.333,0.917,1.333,4.0,5.333,7.667,1.0,0.667,1.333,1.667,16.667,5.0,0.327,2.333,0.235,3.0,0.104
2040,2017-02-11,203944,0,0.0,2,22016.0,203944.0,25.0,4.5,10.0,0.5,2.5,0.5,3.0,5.5,8.5,2.5,0.5,0.0,0.5,2.5,12.0,-19.5,0.45,0.5,0.5,2.5,0.134
2041,2017-02-11,203999,7,5.0748090745,34,22016.0,203999.0,36.0,7.333,16.667,2.333,5.333,0.683,5.333,10.667,16.0,6.667,1.0,1.667,4.333,3.333,19.667,8.0,0.451,1.0,0.3,4.0,0.138
2042,2017-02-11,1627741,1,0.9980394244,1,22016.0,1627741.0,18.333,2.0,5.333,3.333,1.0,0.222,0.0,2.333,2.333,2.0,1.0,0.0,0.333,1.333,6.0,4.0,0.395,1.333,0.411,0.667,0.082
2043,2017-02-12,2544,1,0.6596114039000001,3,22016.0,2544.0,36.5,11.0,15.5,4.0,5.0,0.625,0.5,6.0,6.5,9.0,0.5,0.0,5.0,2.5,28.0,10.0,0.71,3.0,0.734,3.0,0.212
2044,2017-02-12,201142,0,0.03236544120000018,30,22016.0,201142.0,29.5,10.0,15.5,4.5,1.5,0.5,0.5,5.0,5.5,6.0,1.0,2.5,2.0,1.0,23.0,3.0,0.646,1.5,0.325,1.5,0.183
2045,2017-02-12,201939,1,0.7492718697,4,22016.0,201939.0,28.5,4.0,16.0,9.5,3.0,0.875,0.5,3.5,4.0,7.0,0.5,1.0,2.0,1.5,12.0,-0.5,0.254,1.5,0.17,2.5,0.056
2046,2017-02-12,203999,2,1.6816262305,6,22016.0,203999.0,35.0,6.5,16.0,2.5,3.0,0.625,5.0,12.5,17.5,8.0,1.5,1.5,4.0,4.0,16.0,17.0,0.427,1.0,0.2,2.0,0.136
2047,2017-02-12,1627741,1,0.9980394244,1,22016.0,1627741.0,18.333,2.0,5.333,3.333,1.0,0.222,0.0,2.333,2.333,2.0,1.0,0.0,0.333,1.333,6.0,4.0,0.395,1.333,0.411,0.667,0.082
